## IMINE2-J-001	cvs
アイスランドの経済	27.596216
農業	27.596216
各国の農業	27.596216
アイスランド	27.596216
参照方法	27.530243
果物	27.530243
台湾の食文化	27.530243
台湾	27.530243
山崎製パン	27.37207
画像提供依頼	27.37207
チョコレート	26.9805
北海道の菓子	26.923986
池田町 (北海道)	26.923986
あらすじの作成が望まれている作品記事	26.649876
漫画作品	26.649876
ファンタジー漫画	26.649876
月刊コミックブレイドの漫画作品	26.649876
1986年のシングル	26.625225
後藤次利が制作した楽曲	26.625225
うしろゆびさされ組の楽曲	26.625225
オリコンシングルチャート1位獲得作品	26.625225
ハイスクール!奇面組	26.625225
秋元康が制作した楽曲	26.625225
フジテレビのテレビアニメ主題歌	26.625225
東京都の菓子	26.611229
両性愛の人物	26.3339
2003年没	26.3339
ジンバブエの政治家	26.3339
春の季語	26.286634
園芸の技法	26.286634
和菓子	26.255451
孤島を舞台としたアニメ映画	26.002842
それいけ!アンパンマン映画作品	26.002842
擬人化キャラクターを主人公にした物語	26.002842
2012年のアニメ映画	26.002842
自然災害を扱った映画作品	26.002842
矢野博之の監督映画	26.002842
日本のドラマ映画	25.892046
美術	25.874144
ビッグ・シングス	25.874144
オーストラリア	25.874144
1986年のアルバム	25.83647
MYこれ!	25.83647
うしろゆびさされ組のアルバム	25.83647
パンク・ロックのアルバム	25.8011
1967年のアルバム	25.8011
ヴェルヴェット・アンダーグラウンドのアルバム	25.8011
ボート	25.788483
ウォータースポーツ	25.788483
スポーツ	25.788483
ガーナの人物	25.745317
ガーナ	25.745317
1842年生	25.745317
1892年没	25.745317
演芸	25.716581
市場	25.716581
中国・四国地方のテレビ番組	25.683695
エクアドルの都市	25.480354
1985年のテレビ番組 (日本)	25.390316
三宅裕司	25.390316
TBSのバラエティ番組	25.390316
花王一社提供番組	25.390316
野口五郎	25.390316
キューバの食文化	25.209253
架空の独裁者	25.050037
1971年の映画	25.050037
政治を題材とした映画作品	25.050037
ユナイテッド・アーティスツの作品	25.050037
ウディ・アレンの監督映画	25.050037
セセリチョウ科	25.050037
アメリカ合衆国のコメディ映画	25.050037
南アメリカを舞台とした映画作品	25.050037
日本のプロレスラー	25.020012
1972年生	25.020012
覆面レスラー	25.020012
毒	25.013474
アルカロイド	25.013474
果菜	24.996964
大道芸人	24.802235
東京都出身の人物	24.802235
1945年生	24.802235
落語の名跡	24.802235
マクドナルド	24.703863
ファーストフード	24.703863
海を題材とした楽曲	24.621645
ユニバーサルミュージックジャパンのシングル	24.621645
イ短調の曲	24.621645
BLANKEY JET CITYの楽曲	24.621645
2000年のシングル	24.621645
政治用語	24.62009
政体	24.62009
ラテンアメリカ	24.62009
楽曲	24.59039
コミックソング	24.59039
1923年の楽曲	24.59039
アメリカ合衆国の歌	24.59039
日本の外来種	24.588104
アメリカ合衆国のロマンティック・コメディ映画	24.566835
セガのゲームソフト	24.566835
2000年の映画	24.566835
2001年のアーケードゲーム	24.566835
タッチストーン・ピクチャーズの作品	24.566835
スパイグラス・エンターテインメントの作品	24.566835
エチオピア	24.544622
エチオピアの民族	24.544622
アフリカの民族	24.544622
豚肉料理	24.544622
ハワイ	24.544622
カンボジアの食文化	24.485107
データ放送連動番組	24.476105
2014年のテレビ番組 (日本)	24.476105
バナナマン	24.476105
東海テレビのバラエティ番組	24.476105
継続中の作品	24.476105
東海テレビの深夜番組	24.476105
東海テレビの冠番組	24.476105
コスタリカの食文化	24.415474
グアテマラの歴史	24.35617
アメリカ合衆国の農業	24.35617
かつて存在したアメリカ合衆国の企業	24.35617
コスタリカの歴史	24.35617
コロンビアの歴史	24.35617
パナマの歴史	24.35617
ホンジュラスの歴史	24.35617
中央アメリカ	24.35617
環境に関するメディア	24.35617
農業関連企業	24.35617
1990年のテレビアニメ	24.35617
24時間テレビのアニメ	24.35617
アンパンマン	24.35617
孤島を舞台としたアニメ作品	24.35617
海洋冒険アニメ	24.35617
多国籍企業	24.35617
CBCラジオの冠番組	24.332737
ハイパーナイト	24.332737
メキシコの食文化	24.22007
マヤ	24.22007
タバスコ州	24.22007
CM	24.097015
サントリー	24.097015
和歌山県出身の人物	24.043377
吉本興業	24.043377
1958年生	24.043377
フィジーの地理	24.043377
エクアドルの県	24.043377
南アメリカ	24.043377
エル・オロ県	24.043377
オンラインゲーム作品	24.01541
レースゲーム	24.01541
ネクソン	24.01541
モクレン科	23.995338
乳製品	23.874529
インドネシアの食文化	23.874529
パーティーゲーム	23.76528
1998年のコンピュータゲーム	23.76528
人生ゲーム	23.76528
レバノンの県	23.724123
レバノン	23.724123
聖護院	23.597733
左京区の企業	23.597733
日本の製菓業者	23.597733
京都府の菓子	23.597733
京都市立芸術大学出身の人物	23.552187
キューバの都市	23.52419
フランスの俳優	23.515932
ヌイイ＝シュル＝セーヌ出身の人物	23.515932
鼻	23.318047
日本の記念日	23.318047
8月の記念日	23.318047
アルケン	23.300045
植物ホルモン	23.300045
炭化水素	23.300045
日本の都市圏	23.298717
ギリシア語の語句	23.298717
地理用語	23.298717
アメリカ合衆国の地理	23.298717
都市地理学	23.298717
都市圏	23.298717
都市	23.298717
準絶滅危惧	23.258698
日本のテーマパーク	23.247055
1958年設立	23.247055
日本の動物園	23.247055
日本の植物園	23.247055
東伊豆町	23.247055
静岡県の観光地	23.247055
静岡県の博物館	23.247055
果樹園	23.247055
おかあさんといっしょ	23.15962
コンサート	23.15962
ウガンダの県	23.080608
ウガンダ中央地域	23.080608
ウガンダ	23.080608
カムペーンペット県	23.080608
タイの県	23.080608
2007年のコンピュータゲーム	22.964716
ドンキーコングシリーズ	22.964716
ニンテンドーDS用ソフト	22.964716
こちら葛飾区亀有公園前派出所の登場人物	22.831808
こちら葛飾区亀有公園前派出所	22.831808
架空の建築物	22.831808
岩手県の食文化	22.827164
日本の製パン業者	22.827164
盛岡市の画像提供依頼	22.827164
盛岡市の企業	22.827164
Least concern	22.816662
アマガエル科	22.816662
ユダヤ神話	22.7961
カバラ	22.7961
創世記	22.7961
神話・伝説の木	22.7961
聖書の語句	22.7961
オリコンアルバムチャート1位獲得作品	22.67967
1990年のアルバム	22.67967
マドンナのアルバム	22.67967
ワーナー・ブラザーズ・レコードのアルバム	22.67967
2009年のシングル	22.674385
化学兵器	22.674385
武器・兵器	22.674385
非致死性兵器	22.674385
2007年のアルバム	22.674385
アイドル歌謡	22.674385
カバー・アルバム	22.674385
矢島美容室の楽曲	22.674385
千葉県出身の人物	22.674385
桜を題材とした楽曲	22.674385
1973年生	22.674385
不二家	22.545002
菓子の商品名	22.545002
1997年のコンピュータゲーム	22.361536
ドンキーコングシリーズのキャラクター	22.35934
任天堂キャラクターの一覧	22.35934
架空の類人猿	22.35934
1966年生	22.256702
おニャン子クラブ	22.256702
アイドル	22.256702
埼玉県出身の人物	22.256702
食事	22.151989
1964年のアニメ映画	22.151989
アニメ	22.151989
トムとジェリーの短編作品	22.151989
化学結合	22.151989
2001年のコンピュータゲーム	22.127716
ゲームボーイ用ソフト	22.127716
メディアファクトリーのゲームソフト	22.127716
## IMINE2-J-094	同級生 同窓生 違い
漫画	435.755305
存命人物	173.78692900000001
美少女ゲーム	140.390753
映画	123.52357900000001
4コマ漫画	122.14013100000003
学園漫画	121.77659400000002
恋愛漫画	104.247623
恋愛アドベンチャーゲーム	88.425004
アダルトゲーム	87.83033900000001
LaLa	87.298069
学校を舞台としたコンピュータゲーム	87.017213
りぼんの漫画作品	69.786276
教師と生徒の恋愛を扱った作品	69.761508
エルフ (ゲーム会社)	69.750622
継続中の作品	69.73962600000002
テレビ番組	69.32602100000001
ドラマCD	69.28829200000001
漫画作品	69.025826
R指定のアニメ	53.052942
学園アニメ	53.052942
漫画作品	52.86382400000001
漫画作品	52.675426
漫画作品	52.31579400000001
漫画作品	52.278185
まんがタイム	52.13670200000001
セガサターン用ソフト	52.089684000000005
文学	51.729974
PCエンジン用ソフト	35.579999
ゲームクリエイター	35.532944
神奈川県出身の人物	35.498182
漫画作品	35.297325
あずまゆき	35.241708
インターチャネルのゲームソフト	35.13468
漫画作品	34.956134000000006
高等学校を舞台とした漫画作品	34.949137
漫画作品	34.946876
東京都出身の人物	34.931759
台湾のテレビドラマ	34.89196200000001
2013年の小説	34.860285000000005
日本の小説	34.860285000000005
PlayStation用ソフト	34.853871
犯罪・事件	34.796791
日本の少年犯罪	34.796791
ドラマ30	34.776884
2010年の映画	34.776884
ヤングガンガン	34.727371000000005
2011年の小説	34.727371000000005
日本の女性声優	34.724923000000004
2011年の映画	34.682051
漫画作品	34.682051
コミックハイ!	34.645986
コンピュータゲーム	34.595053
マーガレット	34.541513
日本のいじめ	34.541513
漫画作品	34.319722
1990年のテレビドラマ	34.151595
フジテレビのテレビドラマ	34.151595
共同テレビのテレビドラマ	34.151595
日本の児童文学	34.084351
韓国のロマンティック・コメディ映画	18.291294
2002年の映画	18.291294
1995年のOVA	18.263353
アニメ作品 か	18.263353
1972年のシングル	18.195908
遠藤実が制作した楽曲	18.195908
徳間ジャパンコミュニケーションズのシングル	18.195908
森昌子の楽曲	18.195908
阿久悠が制作した楽曲	18.195908
イギリスのLGBT関連映画	18.077347
1998年の映画	18.077347
舞台劇の映画化作品	18.077347
イギリスの恋愛映画	18.077347
1999年生	18.07435
チャイドル	18.07435
2002年のアダルトゲーム	18.07435
週刊少年マガジンの漫画作品	18.053247
漫画作品	18.053247
芸能学校を舞台とした作品	18.053247
芸能界を舞台とした漫画作品	18.053247
成人向け漫画雑誌掲載漫画	18.053247
成人向け漫画	18.053247
1992年のアダルトゲーム	18.035849
不倫を扱ったアダルトゲーム	18.035849
アダルトゲームのシリーズ	18.035849
アダルトゲームライター	18.007454
レディースコミック誌掲載漫画	17.906784
漫画作品	17.7961
別冊フレンド	17.758415
末次由紀	17.758415
まんがライフ	17.758415
高等学校を舞台としたコンピュータゲーム	17.75504
電撃G's文庫	17.75504
1998年のコンピュータゲーム	17.75504
恋愛シミュレーションゲーム	17.75504
アスキー・メディアワークスのゲームソフト	17.75504
ぷろだくしょんバオバブ	17.743298
1996年のOVA	17.690758
アニメ作品 て	17.690758
アメリカ合衆国のサスペンス映画	17.671824
アスミック・エース	17.671824
山本直樹	17.671824
アメリカ合衆国のホラー映画	17.671824
アメリカ合衆国のミステリ映画	17.671824
ウェス・クレイヴンの監督映画	17.671824
ミッションスクールを舞台とした作品	17.671824
新潟県を舞台とした作品	17.671824
日本の恋愛小説	17.671824
大学を舞台とした小説	17.671824
1999年のアダルトゲーム	17.671824
漫画アクションの漫画作品	17.671824
中野区の企業	17.660938
日本のコンピュータゲームメーカー・ブランド	17.660938
平成時代の殺人事件	17.60833
佐世保市の歴史	17.60833
2004年の日本の事件	17.60833
1994年のコンピュータゲーム	17.54415
F&Cのゲームソフト	17.54415
漫画作品	17.53891
日本のお笑いコンビ	17.53891
ガンガンONLINE	17.53891
お笑い芸人	17.53891
コンピュータゲームを原作とする漫画作品	17.53891
東映製作の映画作品	17.53891
2007年のテレビドラマ	17.53891
富士見ファンタジア文庫	17.53891
松竹芸能	17.53891
アメコミ作品	17.53891
コミック・ストリップ	17.53891
1973年の映画	17.53891
日本のイラストレーター	17.52549
マッドハウスの人物	17.52549
ゲームのグラフィッカー・原画家	17.52549
日本のアニメーター	17.52549
冬目景	17.423832
徳島県を舞台とした作品	17.423832
宿泊施設を舞台とした漫画作品	17.423832
2006年のテレビドラマ	17.423832
胡桃ちの	17.423832
ビッグコミックスピリッツの漫画作品	17.423832
日本の青春映画	17.423832
吉祥寺を舞台とした作品	17.423832
ロックを題材とした映画作品	17.423832
ホームドラマ	17.423832
美術家	17.423832
日本の画家	17.423832
2012年没	17.423832
1924年生	17.423832
漫画作品	17.423832
女装漫画	17.423832
わかつきめぐみ	17.423832
西原理恵子	17.353052
1997年のOVA	17.353052
アニメディア	17.353052
アニメ作品 へ	17.353052
スタジオコメット	17.353052
漫画作品	17.353052
2008年のテレビドラマ	17.353052
ショウゲート	17.353052
吉田大八の監督映画	17.353052
奥寺佐渡子の脚本映画	17.353052
日本のドラマ映画	17.353052
漫画を原作とする映画作品	17.353052
2001年のテレビドラマ	17.353052
雑誌掲載漫画作品	17.353052
2006年の日本の事件	17.353052
村上市の歴史	17.353052
自殺事件	17.353052
少年漫画雑誌掲載漫画	17.353052
月刊アルカディア	17.353052
Kiss	17.353052
小沢真理	17.353052
日本のホラー小説	17.353052
2014年の小説	17.353052
ジャンプ ジェイ ブックス	17.353052
料理・グルメ漫画	17.353052
月刊コミックドラゴン	17.28431
月刊ドラゴンエイジ	17.28431
2008年のアダルトゲーム	17.28431
ボーイズラブゲーム	17.28431
2007年のアダルトゲーム	17.255705
日本の小説家	17.255705
日本の漫画原作者	17.255705
漫画家	17.255705
1964年生	17.255705
魔法学校を舞台とした作品	17.255705
魔法少女を題材としたゲーム	17.255705
別冊マーガレット	17.255705
横浜市を舞台とした漫画作品	17.255705
漫画作品	17.255705
ギャグ漫画	17.255705
小学館の学年誌の漫画作品	17.255705
漫画作品	17.255705
日本のロック・バンド	17.188461
大阪市の歴史	17.188461
教育	17.188461
昭和時代の殺人事件 (戦後)	17.188461
1947年生	17.188461
アナウンサー	17.188461
東北放送のアナウンサー	17.188461
1977年生	17.188461
整理が必要な項目	17.188461
日本の男子ゴルファー	17.188461
鳥取県出身の人物	17.188461
2007年の小説	17.188461
ビーイング系列所属者	17.188461
1984年の日本の事件	17.188461
漫画作品	17.188461
1944年生	17.188461
山口県の市町村長	17.188461
日本の政治家	17.188461
日本の警察官	17.188461
2010年のシングル	17.188461
漫画作品	17.188461
1991年没	17.188461
新自由クラブの国会議員	17.188461
日本の総務官僚	17.188461
日本の警察官僚	17.188461
東京大学出身の人物	17.188461
特別高等警察の人物	17.188461
神奈川県選出の衆議院議員	17.188461
MF文庫J	17.188461
書籍	17.188461
1985年生	17.188461
エストニアのオリンピック銀メダリスト	17.188461
エストニアのレスリング選手	17.188461
スポーツ関係者	17.188461
1997年生	17.188461
あらすじの作成が望まれている作品記事	17.188461
物語内容の紹介に終始している記事	17.188461
漫画を題材にした漫画作品	17.188461
1920年生	17.188461
2008年の映画	17.16732
小説を原作とする映画	17.16732
日本の恋愛映画	17.16732
深川栄洋の監督映画	17.16732
スーパーファミコン用ソフト	17.098831
PC-FX用ソフト	17.098831
UHFアニメ	17.098831
アニメ作品 と	17.098831
1995年のアダルトゲーム	17.098831
ニンテンドウパワー書き換えソフト	17.098831
バンプレストのゲームソフト	17.098831
成人向けOVA	17.098831
寡婦の恋愛を扱った作品	17.098831
フライト・プランのゲームソフト	17.098831
コンピュータゲームのジャンル	17.050903
ロマンス	17.050903
漫画のスピンオフ作品	17.041046
国際放映作品	17.010227
2009年のテレビドラマ	17.010227
2010年のテレビドラマ	17.010227
2011年のテレビドラマ	17.010227
水沢めぐみ	17.010227
土曜ワイド劇場のシリーズ	17.010227
弁護士ドラマ	17.010227
森江春策の事件簿シリーズ	17.010227
月刊コミックブレイドの漫画作品	17.010227
1912年の日本	17.010227
大正時代の文学	17.010227
戦前日本の大学で起きた事件	17.010227
日本のLGBT文化	17.010227
旧制第一高等学校	17.010227
フォックス・サーチライト・ピクチャーズの作品	17.010227
アメリカ合衆国のドラマ映画	17.010227
ニューヨーク州を舞台とした映画作品	17.010227
菊池寛	17.010227
1972年生	16.981625
声優	16.981625
奈良県出身の人物	16.981625
1996年のアダルトゲーム	16.955004
テレビアニメ化されたアダルトゲーム	16.955004
アニメージュ	16.89589
ブタを主人公にした物語	16.89589
FEEL YOUNG	16.89589
漫画作品	16.89589
## IMINE2-J-095	生ビールの生 意味
存命人物	477.67547800000006
酒	252.03098700000004
日本の俳優	196.002092
ビール	176.682006
キャンペーンガール	140.604077
アサヒビール	139.40000799999999
日本のビール	135.727024
ビールのコマーシャルソング	129.982526
日本のビールメーカー	117.85761200000002
シングル	106.59364699999999
ビールメーカー	103.980716
企業	102.67510399999999
食文化	100.653814
サントリービールキャンペーンガール	100.58178
俳優	74.262091
サッポロビール	73.242323
アジアのビール	72.098974
ビールのスタイル	65.120774
飲食店	64.852972
日本の実業家	61.37869500000001
日本の女性ファッションモデル	61.050944
サントリー	60.271288
日本の女性モデル	59.600083
サッポロビールイメージガール	59.262237999999996
埼玉県出身の人物	58.889513
東レ水着キャンペーンガール	58.611318999999995
人物	56.507378
グラビアアイドル	56.31879
アイドル	56.311663
1970年生	55.92621
東京都出身の人物	55.73049
キリンビール	52.263847
1991年のシングル	48.404698999999994
コマーシャルソング	46.074066
森高千里が制作した楽曲	44.444056
1994年のシングル	44.444056
アップフロントワークスの楽曲	44.444056
森高千里の楽曲	44.444056
1988年のシングル	44.158342000000005
1977年生	43.734370999999996
お笑い芸人	43.386751000000004
韓国の酒	43.268747000000005
ミス日本出場者	42.187613999999996
1949年生	42.119150000000005
オリコンシングルチャート1位獲得作品	41.10563500000001
1995年のアルバム	40.913531
レースクイーン	39.927254000000005
キリンビールキャンペーンガール	39.371378
アルコール関連の一覧	38.730578
公営プール	38.17469
大阪府出身の人物	37.907636
クリエイティブディレクター	37.859097
神奈川県出身の人物	37.808547000000004
飲酒文化	37.698178999999996
愛知県出身の人物	37.573724999999996
豊島区の企業	37.549484
日本の男性声優	37.526239000000004
大阪市北区の企業	37.485451999999995
日本のタレント	37.402916000000005
日本の外食事業者	37.269982999999996
多国籍企業	36.851437000000004
上野公園の歴史	27.154793
東京都の商業施設	27.154793
1959年設立	27.154793
かつて存在した日本の食品メーカー	26.284275
三井グループの歴史	26.284275
朝鮮民主主義人民共和国の食文化	25.661703
朝鮮民主主義人民共和国の企業	25.661703
大阪府発祥の企業	25.271942
アサヒグループ	25.271942
住友グループ	25.271942
2010年設立の企業	25.271942
老舗企業 (明治創業)	25.271942
墨田区の企業	25.271942
北海道発祥の企業	25.09425
三井グループ	25.09425
鈴木商店	25.09425
渋谷区の企業	25.09425
北海道の食文化	25.09425
2003年設立の企業	25.09425
芙蓉グループ	25.09425
テイチクエンタテインメントのシングル	24.368532
BEGINの楽曲	24.368532
EMIミュージック・ジャパンのシングル	24.036167
松本一起が制作した楽曲	24.036167
矢沢永吉の楽曲	24.036167
かつて存在したブランド	23.571724
東京ディズニーシーのレストラン	23.294283
沖縄県の祭り	23.277138
行事、祭礼	23.277138
名護市	23.277138
広島県出身の人物	23.27174
なかにし礼が制作した楽曲	23.241848
RCAのシングル	23.241848
井上大輔が制作した楽曲	23.241848
西城秀樹の楽曲	23.241848
キリングループ	23.129438
中野区の企業	23.129438
宮崎県出身の人物	23.047176
サッポロホールディングスグループの人物	23.047176
夏の季語	22.491207
古代メソポタミア	22.491207
ソウル特別市の企業	22.48777
文人	22.452583
日本のライトノベル作家	22.452583
日本の小説家	22.452583
福島県出身の人物	22.452583
日本の漫画原作者	22.452583
高橋諭一が制作した楽曲	22.23889
NHK紅白歌合戦歌唱楽曲	22.23889
変ニ長調の曲	22.205166
黒沢健一が制作した楽曲	22.205166
1994年の音楽関連の映像作品	22.205166
酒を題材とした楽曲	22.205166
アイルランドの食文化	22.064602
イギリスのビール	22.064602
酒器	21.952978
お笑い芸人	21.919098
オフィス怪人社	21.919098
恵比寿 (渋谷区)	21.863798
映画館	21.831377
ナッシュビルの建築物	21.831377
ナッシュビルの文化	21.831377
1925年設立	21.831377
アメリカ合衆国の劇場	21.831377
CM	21.705534
1995年	21.705534
セントラルジャパン	21.688513
1982年生	21.688513
岐阜県出身の人物	21.688513
日本の歌手	21.57577
1951年生	21.57577
北海道出身の人物	21.57577
日本のお笑いコンビ	21.467653
タイタン (芸能プロダクション)	21.467653
日本の少年スポーツ	21.398355
日本のビーチバレー大会	21.398355
全英アルバムチャート1位獲得作品	21.346394
クイーンのアルバム	21.346394
1975年生	21.018507
ワンギャル	21.018507
奈良県出身の人物	21.018507
テレビ制作会社	20.963175
広島テレビ放送	20.963175
テレビ技術会社	20.963175
広島市中区の企業	20.963175
1980年のシングル	20.916494
エピックレコードジャパンのシングル	20.916494
佐野元春が制作した楽曲	20.916494
韓国の食品会社	20.780977
香港証券取引所上場企業	20.756378
上海証券取引所上場企業	20.756378
1903年設立の企業	20.756378
青島の企業	20.756378
中国のビール	20.756378
中国の食品会社	20.756378
ファッション関係者	20.462631
日本の女性アダルトモデル	20.462631
1987年生	20.348225
オンタリオ州の企業	20.27545
カナダの酒類メーカー	20.27545
北米のビール	20.27545
静岡県のスポーツ施設	20.179722
富士市	20.179722
東京ディズニーシーのスペシャルイベント	20.139666
菓子の商品名	19.971195
洋菓子	19.971195
北海道の菓子	19.971195
日本の食文化関連一覧	19.755196
ドイツ	19.680141
ドイツビール	19.680141
ヴィズミックグループ	19.672829
ローカルタレント	19.672829
1981年生	19.672829
漫画	19.599518
まんがタイム	19.599518
学園漫画	19.599518
漫画作品	19.599518
4コマ漫画	19.599518
複数誌並行連載の漫画作品	19.599518
アップフロントワークスのアルバム	19.567137
オリコンミリオンセラー達成アルバム	19.567137
森高千里のベスト・アルバム	19.567137
1991年のアルバム	19.49529
イーストワールドのアルバム	19.49529
矢沢永吉のアルバム	19.49529
資生堂一社提供番組	19.42127
TBSのスペシャルドラマ	19.42127
日本民間放送連盟賞優秀賞	19.42127
2006年のテレビドラマ	19.42127
毎日放送のテレビドラマ	19.42127
日本の卸売企業	19.407745
1985年のシングル	19.39371
TUBEの楽曲	19.39371
三浦徳子が制作した楽曲	19.39371
夏を題材とした楽曲	19.39371
嬰ト短調の曲	19.39371
鈴木キサブローが制作した楽曲	19.39371
釣り人	19.324259
お菓子系アイドル	19.324259
アサヒビールイメージガール	19.324259
オフィス北野	19.324259
ミスマガジン	19.324259
京都女子大学出身の人物	19.324259
日本のアイドル	19.324259
横浜市出身の人物	19.324259
1974年生	19.324259
ファーストフード店	19.295567
ハワイの食文化	19.295567
レストランチェーン	19.295567
熊本県出身の人物	19.18677
1954年生	19.18677
電通の人物	19.18677
1925年生	19.144749
2005年没	19.144749
キリングループの人物	19.144749
新潟県出身の人物	19.144749
オランダ系カナダ人	19.071974
1973年没	19.071974
プレイメイト	19.071974
カナダのモデル	19.071974
ベトナムのビール	18.997513
1956年生	18.991762
Vシネマ俳優	18.991762
ラジオ番組のパーソナリティ・DJ	18.991762
日本の司会者	18.991762
農業技術	18.975382
過去のホリエージェンシー所属者	18.908747
1973年生	18.908747
1978年生	18.8998
1971年生	18.893574
バレーボール	18.892548
バレーボール統括団体	18.892548
日本のビーチバレー	18.892548
1995年のシングル	18.866745
イ長調の曲	18.866745
映画主題歌	18.866745
福山雅治の楽曲	18.866745
イタリアの食品会社	18.77373
ボローニャの企業	18.77373
喫茶店	18.77373
1943年生	18.720154
コピーライター	18.720154
1960年生	18.71525
CMディレクター	18.71525
秋田県出身の人物	18.71525
日本のグラフィックデザイナー	18.672327
博報堂の人物	18.672327
日本のアートディレクター	18.672327
1962年生	18.672327
石川県出身の人物	18.672327
日本の劇団	18.610733
日本のナレーター	18.534477
デンマークの食文化	18.450012
留学	18.38542
育児関連の職業	18.38542
1965年設立の企業	18.357208
コーヒー会社	18.357208
労働問題	18.357208
千代田区の企業	18.350426
ロボット関連企業	18.350426
1938年設立の企業	18.350426
半導体装置メーカー	18.350426
工作機械メーカー	18.350426
日本の機械工業	18.350426
東芝グループ	18.350426
東証一部上場企業	18.350426
沼津市の企業	18.350426
精密加工機メーカー	18.350426
書簡体小説	18.260944
いじめを題材とした小説	18.260944
アメリカ合衆国の小説	18.260944
ペンシルベニア州を舞台とした作品	18.260944
学園小説	18.260944
文学	18.260944
1999年の小説	18.260944
犯罪を題材とした小説	18.260944
1984年のアルバム	18.158447
夏	18.106848
外食産業	18.106848
屋上庭園	18.106848
1997年のアルバム	18.078657
NBCユニバーサル・ジャパンのアルバム	18.078657
たまのアルバム	18.078657
アルバム	18.078657
1991年生	18.078657
三和グループ	18.077707
2009年設立の企業	18.077707
みどり会	18.077707
ウイスキー蒸留所	18.077707
ジャパニーズ・ウイスキー	18.077707
1921年設立の企業	18.077707
東京都港区の企業	18.077707
日本の健康食品メーカー	18.077707
日本の焼酎メーカー	18.077707
日本の酒類メーカー	18.077707
日本の食品メーカー	18.077707
日本のワインメーカー	18.077707
東八潮	17.994968
KBS水木ドラマ	17.91412
2000年のテレビドラマ	17.91412
テレビ番組	17.91412
朝鮮	17.91412
韓国のテレビドラマ	17.91412
韓国の時代劇	17.91412
韓国放送公社	17.91412
1976年生	17.900896
ラーメン店	17.878744
池袋	17.878744
2013年のシングル	17.878744
キューンミュージックのシングル	17.878744
マツダのコマーシャルソング	17.878744
奥田民生が制作した楽曲	17.878744
奥田民生の楽曲	17.878744
## IMINE2-J-096	kindle 購入
存命人物	659.4813285000004
日本の小説家	189.38750050000002
文人	169.6816535
漫画家	120.36383650000002
日本の漫画家	119.39697850000002
Amazon.com	110.103025
東京都出身の人物	96.1332405
電子書籍	90.684102
日本のライトノベル作家	88.4868175
孤立	83.76133150000001
日本の実業家	67.8028595
タブレット型端末	62.39933500000001
日本の写真家	57.918244
漫画	53.506938500000004
1980年生	46.222038000000005
神奈川県出身の人物	43.157378
歌人	42.710579
1981年生	42.1142895
日本の作家	40.103688
岐阜県出身の人物	31.539737
1978年生	30.233176
1984年生	29.406859
鹿児島県出身の人物	29.332093
コンピュータ	28.995937
レビューサイト	28.92293
音楽配信サービス	28.92293
オンライン書店	28.92293
人物	28.768864999999998
1976年生	28.125761
1972年生	27.774783
出版用語	27.423175
書字・形態別の書物	27.423175
日本の雑誌	27.387466
Android	27.370866
1965年生	27.231143
日本のインターネット企業	27.01175
携帯電話	26.737879
Androidのソフトウェア	26.701692
アメリカ合衆国のインターネット企業	26.57568
千葉県出身の人物	26.275294000000002
日本のAV女優	26.275294000000002
SOD女優	26.275294000000002
新潟市出身の人物	26.264285
出典のページ番号が要望されている記事	26.237061
文学	26.1797545
東京大学出身の人物	26.061981
1960年生	25.798783999999998
1949年生	25.798783999999998
IOSのソフトウェア	25.745803
参照方法	25.528165
三重県出身の人物	25.499695
京都市出身の人物	25.270203000000002
青山学院大学の教員	25.270203000000002
キリスト教	24.971114
戦後日本の牧師	24.971114
電子商取引サイト	24.910608
ソーシャル・ネットワーキング・サービス	24.774562
性風俗関係者	24.637372
日本の経営学者	24.532837
1990年生	24.014111999999997
ゲイの人物	17.206741
愛知県出身の人物	16.429346
中京大学出身の人物	16.429346
東京都中央区の企業	16.07911
現代音楽の作曲家	15.9189
日本の作曲家	15.9189
出版	15.9189
出版	15.9189
奈良県出身の人物	15.9189
電子書籍作家	15.86994
日本のアイドル	15.765294
日本のタレント	15.765294
福岡県出身の人物	15.765294
情報機器	15.552737
携帯電話端末 (第三世代)	15.397684
Googleのハードウェア	15.397684
ASUS	15.397684
Android端末 (ASUS)	15.397684
1966年生	15.382595
NASDAQ上場企業	15.294001
1994年設立の企業	15.294001
S&P 500	15.294001
アメリカ合衆国のウェブサイト	15.294001
ライトノベル (レーベル別)	15.270592
文庫本	15.270592
WebKitを用いたウェブブラウザ	15.270592
日本のSF作家	14.920543
1971年生	14.920543
浜松市出身の人物	14.71394
漫画レーベル	14.621005
1955年生	14.621005
秋田書店	14.621005
2007年設立の表彰	14.621005
ヤングチャンピオン烈	14.621005
科学史家	14.621005
ノンフィクション作家	14.621005
電子出版	14.621005
イーブック	14.621005
整理が必要な項目	14.621005
著作権に関連する組織	14.61485
コンピュータに関連する組織	14.61485
フリーソフトウェア財団	14.61485
国際NPO	14.61485
京都大学出身の人物	14.584818
Symbianのソフトウェア	14.584818
1979年生	14.584818
兵庫県出身の人物	14.584818
BlackBerryのソフトウェア	14.584818
携帯電話アプリ	14.584818
Windows Mobileのソフトウェア	14.584818
日本の詩人	14.41155
障害を持つ人物	14.41155
1993年生	14.378056
JavaScript	14.305898
BlackBerry	14.305898
2012年の小説	14.259233
梅原涼	14.259233
日本の小説	14.259233
